Stage,Config ID,lambda_fin,hybrid_delta,prior_kl_weight,min_allocation,Best Epoch,Best Validation Objective,Seed,Method,CRPS,Direction Brier,Tail Brier,Stress CRPS,Stress Tail Brier,Mean predicted tail probability,Observed tail frequency,Tail calibration gap,Stress predicted tail probability,Stress observed tail frequency,Stress tail calibration gap,Mean pi_D,Mean pi_N,Mean pi_T,"Corr(risk, pi_T)","Corr(dir_unc, pi_D)",Risk monotonic violations,Dir monotonic violations,Delta pi_T risk 0->1,Delta pi_D dir 0->1,CRPS Delta,Direction Brier Delta,Tail Brier Delta,Stress CRPS Delta,Stress Tail Brier Delta,Tail calibration gap Delta,Stress tail calibration gap Delta,CRPS Delta %
Verify,VERIFY_03,3.0,0.05,0.005,0.0,49,1.3421558141708374,208,monotonic_hybrid,0.78347247838974,0.22610241174697876,0.09006689488887787,1.2821276187896729,0.16616623103618622,0.054471105337142944,0.10000000149011612,0.045528896152973175,0.18291836977005005,0.21698112785816193,0.03406275808811188,0.38638344407081604,0.2947797179222107,0.31883686780929565,0.9198344263425291,0.6809605223554868,0,0,0.556225597858429,0.3096790611743927,0.0004563331604003906,8.690357208251953e-05,-0.000573769211769104,0.0005697011947631836,-0.0022834986448287964,-0.00799068808555603,-0.025333300232887268,0.05827889542005983
Verify,VERIFY_04,3.0,0.05,0.0,0.005,48,1.3126070499420166,201,monotonic_hybrid,0.7288501858711243,0.22516289353370667,0.07865916937589645,1.1792149543762207,0.18042542040348053,0.04946056753396988,0.08769230544567108,0.0382317379117012,0.18826539814472198,0.23076923191547394,0.04250383377075195,0.38280993700027466,0.29708945751190186,0.3201006054878235,0.917883311958778,0.6887912731875232,0,0,0.5479381680488586,0.30484071373939514,0.00034099817276000977,-0.0003794729709625244,-0.0006441399455070496,0.002583146095275879,-0.002864331007003784,-0.007720254361629486,-0.026589572429656982,0.04680766948696307
Verify,VERIFY_04,3.0,0.05,0.0,0.005,49,1.2846457958221436,202,monotonic_hybrid,0.7292331457138062,0.2210545688867569,0.07329179346561432,1.4056494235992432,0.17873206734657288,0.045351579785346985,0.08076923340559006,0.03541765362024307,0.14463958144187927,0.22549019753932953,0.08085061609745026,0.3856806457042694,0.29714030027389526,0.3171790540218353,0.9172880601900003,0.6735391154482534,0,0,0.5479340553283691,0.30481135845184326,-0.00011980533599853516,-8.821487426757812e-06,-0.0004988387227058411,-0.006342172622680664,-0.003637373447418213,-0.005444712936878204,-0.019403815269470215,-0.016426249571773393
Verify,VERIFY_04,3.0,0.05,0.0,0.005,29,1.459787130355835,203,monotonic_hybrid,0.6948268413543701,0.2253827303647995,0.06793458014726639,1.1648530960083008,0.15585757791996002,0.055545371025800705,0.07384615391492844,0.01830078288912773,0.1731300950050354,0.18691588938236237,0.013785794377326965,0.38486534357070923,0.29770103096961975,0.3174336552619934,0.9181278995560406,0.6972394838055023,0,0,0.5480179786682129,0.3052784502506256,0.0019255876541137695,0.0003190934658050537,-7.309019565582275e-06,0.006585836410522461,-0.0006014108657836914,-0.006728176027536392,-0.01902294158935547,0.2779021749247352
Verify,VERIFY_04,3.0,0.05,0.0,0.005,40,1.3720600605010986,204,monotonic_hybrid,0.74319988489151,0.22448880970478058,0.07554158568382263,1.38463294506073,0.1523061990737915,0.06122029200196266,0.08384615182876587,0.022625859826803207,0.2147189825773239,0.19191919267177582,0.022799789905548096,0.390950083732605,0.29531916975975037,0.31373074650764465,0.9130585588911405,0.6636306751566045,0,0,0.5479602813720703,0.3050081133842468,0.0009665489196777344,0.00034165382385253906,-0.0003078058362007141,-0.00334012508392334,0.00021344423294067383,-0.008910957723855972,0.016635358333587646,0.13022170695313728
Verify,VERIFY_04,3.0,0.05,0.0,0.005,42,1.3066402673721313,205,monotonic_hybrid,0.7207768559455872,0.21968147158622742,0.0776810422539711,1.156348466873169,0.14922799170017242,0.052787069231271744,0.08846154063940048,0.03567447140812874,0.214521124958992,0.1818181872367859,0.032702937722206116,0.39080333709716797,0.29824018478393555,0.3109564781188965,0.9145768320903528,0.6855452313820158,0,0,0.5479536652565002,0.30493688583374023,-0.0009613037109375,-0.00026904046535491943,-0.00119820237159729,0.011437177658081055,0.0010737180709838867,-0.012819558382034302,0.025757253170013428,-0.13319286199235808
Verify,VERIFY_04,3.0,0.05,0.0,0.005,40,1.357699990272522,206,monotonic_hybrid,0.723422110080719,0.23103491961956024,0.0702364593744278,1.3471384048461914,0.1795293390750885,0.055819228291511536,0.07923077046871185,0.023411542177200317,0.19084671139717102,0.2295081913471222,0.03866147994995117,0.38288670778274536,0.2972499430179596,0.31986331939697266,0.9235406613513646,0.6559800580261396,0,0,0.5479624271392822,0.3049778938293457,0.0005642175674438477,-8.127093315124512e-05,-0.0003062933683395386,0.0003210306167602539,-0.00236685574054718,-0.0058213695883750916,-0.020009487867355347,0.07805373273052918
Verify,VERIFY_04,3.0,0.05,0.0,0.005,42,1.389822006225586,207,monotonic_hybrid,0.7654503583908081,0.224354550242424,0.07561798393726349,1.1849242448806763,0.15714217722415924,0.055354438722133636,0.08461538702249527,0.029260948300361633,0.19142894446849823,0.19266055524349213,0.0012316107749938965,0.38792645931243896,0.2959924638271332,0.31608107686042786,0.913471027549584,0.6695053210812761,0,0,0.5479604005813599,0.30497416853904724,0.00023478269577026367,8.128583431243896e-05,-0.0004006698727607727,0.006039977073669434,-0.0005746036767959595,-0.007523491978645325,-0.024429842829704285,0.03068190235895458
Verify,VERIFY_04,3.0,0.05,0.0,0.005,49,1.3415093421936035,208,monotonic_hybrid,0.7834646105766296,0.22610017657279968,0.09006883203983307,1.2821121215820312,0.1661752611398697,0.05442078784108162,0.10000000149011612,0.0455792136490345,0.1827397644519806,0.21698112785816193,0.034241363406181335,0.3855780065059662,0.29535233974456787,0.31906962394714355,0.9198355433905482,0.6809557114415982,0,0,0.5478838682174683,0.30503010749816895,0.00044846534729003906,8.466839790344238e-05,-0.0005718320608139038,0.000554203987121582,-0.0022744685411453247,-0.007940370589494705,-0.02515469491481781,0.057274086878334664
Verify,VERIFY_05,3.0,0.05,0.005,0.005,48,1.3126106262207031,201,monotonic_hybrid,0.7288501262664795,0.22516286373138428,0.07865916937589645,1.1792149543762207,0.18042542040348053,0.04946056008338928,0.08769230544567108,0.0382317453622818,0.1882653534412384,0.23076923191547394,0.042503878474235535,0.38281121850013733,0.2970888912677765,0.3200998902320862,0.9178830808858552,0.6887912527791789,0,0,0.5479382276535034,0.30484116077423096,0.0003409385681152344,-0.0003795027732849121,-0.0006441399455070496,0.002583146095275879,-0.002864331007003784,-0.007720246911048889,-0.0265895277261734,0.046799487758333994
